做些|-0.0091085149802153 -0.005520029036502648 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769135 0.0091024274112271 0.014397237733185127 0.002919016731367809 -0.00028750623317807676 -0.013056373633279536 -0.009592509794143899 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831304 -0.008559312110732749 -0.004117114749411748 -0.010122992536276253 0.011861408526680918 -0.010814130564353139
检票|-0.0091085149802153 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.0029190167313678105 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276259 0.011861408526680915 -0.010814130564353139
票|-0.0091085149802153 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.00291901673136781 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
车厢|-0.0091085149802153 -0.005520029036502646 0.0003569097125246391 -0.020188633124018862 0.027604025311731423 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393492 -0.006856088700008629 -0.0004016697244831306 -0.008559312110732752 -0.004117114749411751 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
商务|-0.0091085149802153 -0.005520029036502646 0.0003569097125246391 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.002919016731367811 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393494 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
订票|-0.0091085149802153 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.0029190167313678096 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
补签|-0.0091085149802153 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.027604025311731423 -0.0021565678418769153 0.009102427411227108 0.014397237733185127 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393492 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
饮食习惯|-0.0091085149802153 -0.005520029036502646 0.0003569097125246391 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.0029190167313678096 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
盲人|-0.0091085149802153 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185127 0.00291901673136781 -0.00028750623317807676 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353139
了|-0.0091085149802153 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.01439723773318513 0.00291901673136781 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
赔偿|-0.0091085149802153 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.00028750623317807676 -0.013056373633279533 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353139
儿童票|-0.0091085149802153 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
享受|-0.0091085149802153 -0.005520029036502646 0.0003569097125246391 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
改签|-0.0091085149802153 -0.005520029036502646 0.0003569097125246391 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.01439723773318513 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
我|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.00291901673136781 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
发现|-0.009108514980215296 -0.005520029036502646 0.0003569097125246391 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.01439723773318513 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.01012299253627626 0.011861408526680913 -0.010814130564353139
运到|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185127 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
帮别人|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.0029190167313678105 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276253 0.011861408526680911 -0.010814130564353139
闸机|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.002156567841876915 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.00028750623317807676 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276255 0.011861408526680915 -0.010814130564353139
行李|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018866 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185127 0.002919016731367811 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732749 -0.0041171147494117495 -0.01012299253627626 0.011861408526680915 -0.010814130564353142
信息|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.00291901673136781 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
种类|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.027604025311731423 -0.0021565678418769153 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393492 -0.006856088700008629 -0.00040166972448313045 -0.008559312110732752 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353139
推出|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732752 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.01081413056435314
误购|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.002156567841876915 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732752 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
情况|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.00855931211073275 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
多次|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732749 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353142
军人|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185133 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732749 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353142
物品|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732749 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353139
中铁|-0.009108514980215294 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732749 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
二等|-0.009108514980215292 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831306 -0.008559312110732749 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
可以|-0.009108514980215294 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732749 -0.0041171147494117495 -0.01012299253627626 0.011861408526680915 -0.010814130564353142
原因|-0.009108514980215292 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732749 -0.0041171147494117495 -0.01012299253627626 0.011861408526680915 -0.010814130564353142
怎样|-0.009108514980215294 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185133 0.00291901673136781 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732749 -0.0041171147494117495 -0.010122992536276257 0.011861408526680913 -0.010814130564353142
硬座|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.00291901673136781 -0.000287506233178077 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732747 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
期限内|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.027604025311731423 -0.0021565678418769153 0.009102427411227108 0.014397237733185134 0.00291901673136781 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353142
有|-0.009108514980215296 -0.0055200290365026465 0.0003569097125246392 -0.02018863312401887 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.0029190167313678105 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143899 0.011275705446393499 -0.006856088700008627 -0.0004016697244831304 -0.008559312110732745 -0.004117114749411748 -0.010122992536276257 0.011861408526680915 -0.010814130564353142
需要|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185133 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.009592509794143902 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.01012299253627626 0.011861408526680915 -0.010814130564353142
保管|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185134 0.002919016731367811 -0.00028750623317807687 -0.013056373633279529 -0.0095925097941439 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.01012299253627626 0.011861408526680911 -0.010814130564353142
时候|-0.009108514980215296 -0.005520029036502646 0.00035690971252463915 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185133 0.00291901673136781 -0.000287506233178077 -0.013056373633279529 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
通票|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353142
餐食|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018862 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
无人售票|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.002156567841876915 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.00040166972448313045 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
惠|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.002156567841876915 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
团体|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
票款|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.020188633124018862 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
特殊|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018866 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.00411711474941175 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
承运人|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.02018863312401887 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143899 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.004117114749411751 -0.010122992536276257 0.011861408526680911 -0.010814130564353144
给|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.02018863312401887 0.02760402531173143 -0.0021565678418769153 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143897 0.011275705446393496 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
减价|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.02018863312401887 0.02760402531173143 -0.002156567841876915 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143896 0.011275705446393497 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680911 -0.010814130564353146
承担责任|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.02018863312401887 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367811 -0.00028750623317807687 -0.013056373633279534 -0.009592509794143899 0.011275705446393499 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680913 -0.010814130564353146
迁居|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.02018863312401887 0.02760402531173143 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
临时|-0.009108514980215296 -0.005520029036502646 0.0003569097125246393 -0.02018863312401887 0.027604025311731433 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.00411711474941175 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
优惠|-0.009108514980215296 -0.005520029036502646 0.00035690971252463926 -0.020188633124018873 0.027604025311731437 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.00028750623317807687 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008629 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
误乘时|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008629 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
居民身份证|-0.009108514980215294 -0.005520029036502646 0.0003569097125246392 -0.02018863312401887 0.027604025311731437 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353142
怎么办|-0.009108514980215296 -0.005520029036502646 0.0003569097125246392 -0.02018863312401887 0.027604025311731437 -0.0021565678418769144 0.009102427411227108 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279533 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353144
必须|-0.009108514980215296 -0.0055200290365026465 0.0003569097125246391 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227108 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
终了|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.02018863312401887 0.027604025311731437 -0.0021565678418769135 0.009102427411227106 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279533 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831304 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
造成|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769144 0.009102427411227104 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.00040166972448313045 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
线路|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769144 0.009102427411227104 0.014397237733185131 0.00291901673136781 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
恢复|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.00291901673136781 -0.00028750623317807687 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
○|-0.009108514980215294 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.002919016731367809 -0.0002875062331780769 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
核收|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.002919016731367809 -0.00028750623317807687 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680915 -0.010814130564353146
出|-0.009108514980215292 -0.005520029036502648 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680916 -0.010814130564353146
直达|-0.009108514980215296 -0.005520029036502649 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680918 -0.010814130564353146
牡丹|-0.009108514980215296 -0.005520029036502649 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276257 0.011861408526680918 -0.010814130564353146
验票|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.02018863312401887 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.00291901673136781 -0.0002875062331780769 -0.013056373633279533 -0.009592509794143896 0.011275705446393499 -0.006856088700008627 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.010122992536276259 0.011861408526680915 -0.010814130564353142
残疾|-0.009108514980215292 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227104 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.00040166972448313056 -0.008559312110732745 -0.0041171147494117495 -0.01012299253627626 0.011861408526680918 -0.010814130564353146
获取|-0.009108514980215296 -0.005520029036502647 0.0003569097125246392 -0.020188633124018876 0.027604025311731437 -0.0021565678418769135 0.009102427411227102 0.014397237733185131 0.002919016731367809 -0.000287506233178077 -0.013056373633279536 -0.009592509794143896 0.011275705446393499 -0.0068560887000086255 -0.0004016697244831305 -0.008559312110732745 -0.0041171147494117495 -0.01012299253627626 0.011861408526680918 -0.010814130564353144
